,0
932,116.40000000000002
933,111.60000000000001
934,108.60000000000001
935,108.4
936,108.2
937,110.20000000000002
938,112.2
939,111.39999999999999
940,110.0
941,108.4
942,110.4
943,110.4
944,107.2
945,111.60000000000001
946,111.99999999999999
947,109.80000000000001
948,113.80000000000001
949,119.99999999999999
950,112.40000000000002
951,110.60000000000002
952,112.80000000000001
953,109.80000000000001
954,113.4
955,114.0
956,111.2
957,105.60000000000001
958,115.2
959,112.40000000000002
960,110.80000000000001
961,112.40000000000002
962,110.80000000000001
963,107.2
964,111.99999999999999
965,112.2
966,110.20000000000002
967,113.80000000000001
968,110.4
969,111.0
970,109.0
971,105.80000000000001
972,113.2
973,111.99999999999999
974,109.80000000000001
975,109.2
976,110.80000000000001
977,110.20000000000002
978,108.60000000000001
979,109.60000000000001
980,115.0
981,109.60000000000001
982,109.0
983,112.60000000000001
984,113.0
985,109.80000000000001
986,108.4
987,114.0
988,112.60000000000001
989,114.80000000000001
990,114.0
991,115.39999999999999
992,110.80000000000001
993,111.99999999999999
994,110.80000000000001
995,109.80000000000001
996,106.60000000000001
997,106.0
998,107.2
999,113.4
1000,114.20000000000002
1001,107.0
1002,107.2
1003,110.4
1004,105.60000000000001
1005,104.80000000000001
1006,108.4
1007,109.0
1008,107.80000000000001
1009,114.20000000000002
1010,109.2
1011,109.0
1012,111.2
1013,112.2
1014,110.0
1015,108.0
1016,108.80000000000001
1017,109.4
1018,106.80000000000001
1019,108.4
1020,109.60000000000001
1021,107.80000000000001
1022,111.0
1023,110.0
1024,107.80000000000001
1025,107.0
1026,105.80000000000001
1027,113.2
1028,107.60000000000001
1029,107.2
1030,113.80000000000001
1031,111.60000000000001
1032,115.60000000000001
1033,108.60000000000001
1034,110.4
1035,108.60000000000001
1036,110.20000000000002
1037,109.2
1038,109.60000000000001
1039,108.2
1040,115.2
1041,111.0
1042,108.0
1043,107.60000000000001
1044,107.60000000000001
1045,109.80000000000001
1046,108.2
1047,115.8
1048,111.8
1049,106.60000000000001
1050,107.80000000000001
1051,114.20000000000002
1052,112.2
1053,107.4
1054,107.2
1055,106.0
1056,107.60000000000001
1057,107.4
1058,107.2
1059,110.20000000000002
1060,108.80000000000001
1061,109.60000000000001
1062,107.4
1063,109.80000000000001
1064,109.4
1065,108.60000000000001
1066,107.2
1067,108.60000000000001
1068,110.4
1069,112.2
1070,106.2
1071,108.60000000000001
1072,107.2
1073,108.4
1074,111.99999999999999
1075,106.2
1076,108.60000000000001
1077,106.0
1078,109.0
1079,106.4
1080,109.2
1081,112.40000000000002
1082,108.60000000000001
1083,107.4
1084,108.4
1085,109.4
1086,108.2
1087,108.60000000000001
1088,113.6
1089,108.0
1090,108.2
1091,107.2
1092,113.6
1093,111.0
1094,111.0
1095,108.80000000000001
1096,110.80000000000001
1097,109.80000000000001
1098,109.0
1099,107.80000000000001
1100,108.80000000000001
1101,115.2
1102,110.80000000000001
1103,109.0
1104,109.60000000000001
1105,108.0
1106,110.20000000000002
1107,106.0
1108,109.2
1109,107.0
1110,107.60000000000001
1111,108.2
1112,109.4
1113,107.80000000000001
1114,109.4
1115,110.60000000000002
1116,108.60000000000001
1117,112.40000000000002
1118,110.20000000000002
1119,106.60000000000001
1120,113.4
1121,109.4
1122,107.60000000000001
1123,111.2
1124,110.60000000000002
1125,110.4
1126,113.2
1127,108.0
1128,108.80000000000001
1129,109.0
1130,110.4
1131,108.4
1132,111.8
1133,108.2
1134,108.2
1135,109.60000000000001
1136,114.20000000000002
1137,110.0
1138,112.2
1139,109.4
1140,110.20000000000002
1141,111.99999999999999
1142,106.0
1143,106.80000000000001
1144,108.4
1145,112.60000000000001
1146,113.4
1147,110.60000000000002
1148,110.20000000000002
1149,110.0
1150,110.20000000000002
1151,112.80000000000001
1152,107.2
1153,107.80000000000001
1154,111.2
1155,106.4
1156,112.2
1157,112.2
1158,107.4
1159,109.0
1160,114.60000000000002
1161,111.60000000000001
1162,111.8
1163,114.80000000000001
1164,112.60000000000001
1165,116.60000000000001
1166,108.80000000000001
1167,112.80000000000001
1168,110.4
1169,109.0
1170,111.2
1171,110.20000000000002
1172,111.8
1173,110.4
1174,108.0
1175,107.0
1176,107.60000000000001
1177,111.39999999999999
1178,108.2
1179,109.0
1180,112.2
1181,111.2
1182,110.60000000000002
1183,111.8
1184,109.4
1185,116.40000000000002
1186,113.6
1187,111.0
1188,112.60000000000001
1189,110.60000000000002
1190,110.80000000000001
1191,109.80000000000001
1192,109.2
1193,111.8
1194,115.0
1195,110.20000000000002
1196,109.0
1197,109.80000000000001
1198,111.60000000000001
1199,112.2
1200,109.80000000000001
1201,114.0
1202,116.40000000000002
1203,115.39999999999999
1204,113.2
1205,111.8
1206,108.0
1207,114.20000000000002
1208,111.0
1209,116.40000000000002
1210,110.0
1211,109.0
1212,109.80000000000001
1213,116.60000000000001
1214,110.20000000000002
1215,114.4
1216,109.2
1217,111.2
1218,110.60000000000002
1219,116.80000000000003
1220,110.0
1221,112.60000000000001
1222,115.0
1223,111.2
1224,109.2
1225,114.80000000000001
1226,113.4
1227,113.4
1228,110.20000000000002
1229,110.20000000000002
1230,113.6
1231,107.0
1232,111.39999999999999
1233,114.60000000000002
1234,110.60000000000002
1235,117.80000000000001
1236,112.80000000000001
1237,113.80000000000001
1238,118.80000000000001
1239,113.6
1240,111.39999999999999
1241,114.0
1242,116.80000000000003
1243,108.4
1244,113.2
1245,109.60000000000001
1246,117.2
1247,110.80000000000001
1248,113.4
1249,116.60000000000001
1250,109.4
1251,112.40000000000002
1252,114.60000000000002
1253,114.20000000000002
1254,115.99999999999999
1255,110.80000000000001
1256,117.00000000000001
1257,113.80000000000001
1258,117.2
1259,113.0
1260,116.60000000000001
1261,112.60000000000001
1262,115.0
1263,113.80000000000001
1264,114.60000000000002
1265,115.8
1266,115.60000000000001
1267,115.99999999999999
1268,114.60000000000002
1269,117.2
1270,118.19999999999999
1271,114.4
1272,110.60000000000002
1273,119.20000000000002
1274,112.80000000000001
1275,116.80000000000003
1276,110.60000000000002
1277,119.60000000000001
1278,111.0
1279,108.60000000000001
1280,115.99999999999999
1281,116.2
1282,119.8
1283,115.39999999999999
1284,106.0
1285,109.80000000000001
1286,108.0
1287,113.4
1288,111.8
1289,108.2
1290,112.80000000000001
1291,108.0
1292,113.4
1293,111.0
1294,111.8
1295,111.60000000000001
1296,107.60000000000001
1297,115.8
1298,111.2
1299,109.60000000000001
1300,112.2
1301,118.19999999999999
1302,115.60000000000001
1303,114.20000000000002
1304,110.80000000000001
1305,111.8
1306,110.60000000000002
1307,109.60000000000001
1308,109.2
1309,114.4
1310,118.60000000000002
1311,113.4
1312,118.19999999999999
1313,116.80000000000003
1314,114.20000000000002
1315,111.39999999999999
1316,112.40000000000002
1317,116.40000000000002
1318,108.60000000000001
1319,114.0
1320,108.0
1321,115.8
1322,119.0
1323,108.80000000000001
1324,117.00000000000001
1325,116.60000000000001
1326,114.0
1327,111.8
1328,111.8
1329,115.8
1330,115.60000000000001
1331,113.4
1332,111.8
1333,115.0
1334,111.39999999999999
1335,113.6
1336,110.20000000000002
1337,117.2
1338,119.0
1339,115.99999999999999
1340,112.60000000000001
1341,111.39999999999999
1342,116.60000000000001
1343,110.80000000000001
1344,117.00000000000001
1345,110.60000000000002
1346,109.60000000000001
1347,109.4
1348,115.60000000000001
1349,119.0
1350,112.40000000000002
1351,112.80000000000001
1352,110.20000000000002
1353,114.20000000000002
1354,113.80000000000001
1355,114.0
1356,111.60000000000001
1357,108.4
1358,111.60000000000001
1359,111.60000000000001
1360,119.99999999999999
1361,111.39999999999999
1362,112.80000000000001
1363,115.60000000000001
1364,111.2
1365,112.60000000000001
1366,113.0
1367,115.99999999999999
1368,112.2
1369,111.0
1370,115.60000000000001
1371,114.80000000000001
1372,108.0
1373,114.80000000000001
1374,115.39999999999999
1375,112.80000000000001
1376,113.2
1377,110.60000000000002
1378,118.4
1379,115.99999999999999
1380,114.0
1381,121.00000000000001
1382,115.99999999999999
1383,110.60000000000002
1384,110.80000000000001
1385,117.6
1386,117.80000000000001
1387,121.80000000000001
1388,118.19999999999999
1389,112.60000000000001
1390,113.0
1391,115.2
1392,113.4
1393,108.80000000000001
1394,115.0
1395,115.39999999999999
1396,119.0
1397,112.2
1398,119.8
1399,118.19999999999999
1400,115.8
1401,112.40000000000002
1402,112.40000000000002
1403,117.6
1404,115.8
1405,120.2
1406,112.2
1407,112.80000000000001
1408,112.60000000000001
1409,114.80000000000001
1410,114.4
1411,112.60000000000001
1412,116.60000000000001
1413,111.99999999999999
1414,110.20000000000002
1415,115.0
1416,120.2
1417,112.60000000000001
1418,121.6
1419,115.60000000000001
1420,120.2
1421,112.60000000000001
1422,114.4
1423,121.80000000000001
1424,123.4
1425,114.4
1426,122.19999999999999
1427,115.60000000000001
1428,115.8
1429,108.4
1430,120.80000000000003
1431,120.2
1432,114.4
1433,116.80000000000003
1434,115.8
1435,111.2
1436,115.99999999999999
1437,114.0
1438,111.99999999999999
1439,112.60000000000001
1440,122.80000000000001
1441,118.19999999999999
1442,121.6
1443,117.80000000000001
1444,117.4
1445,121.2
1446,112.80000000000001
1447,117.00000000000001
1448,116.60000000000001
1449,117.80000000000001
1450,115.39999999999999
1451,117.00000000000001
1452,117.00000000000001
1453,115.2
1454,122.4
1455,117.6
1456,121.2
1457,116.80000000000003
1458,113.6
1459,116.80000000000003
1460,110.0
1461,109.4
1462,111.0
1463,115.99999999999999
1464,119.8
1465,114.4
1466,115.0
1467,111.8
1468,117.2
1469,112.2
1470,115.60000000000001
1471,114.20000000000002
1472,116.2
1473,113.0
1474,120.80000000000003
1475,119.60000000000001
1476,115.60000000000001
1477,118.60000000000002
1478,114.60000000000002
1479,114.60000000000002
1480,117.00000000000001
1481,120.80000000000003
1482,115.60000000000001
1483,115.8
1484,114.20000000000002
1485,114.60000000000002
1486,111.39999999999999
1487,113.4
1488,111.99999999999999
1489,116.80000000000003
1490,115.0
1491,115.8
1492,114.80000000000001
1493,111.0
1494,114.4
1495,113.6
1496,110.80000000000001
1497,112.80000000000001
1498,117.80000000000001
1499,120.39999999999999
1500,125.80000000000001
1501,116.40000000000002
1502,118.19999999999999
1503,120.2
1504,116.2
1505,115.0
1506,115.2
1507,122.4
1508,113.0
1509,122.80000000000001
1510,116.2
1511,114.80000000000001
1512,123.0
1513,116.60000000000001
1514,112.40000000000002
1515,120.39999999999999
1516,114.4
1517,113.6
1518,122.60000000000002
1519,115.60000000000001
1520,117.00000000000001
1521,117.6
1522,115.8
1523,118.60000000000002
1524,116.2
1525,123.0
1526,121.4
1527,122.80000000000001
1528,117.6
1529,120.39999999999999
1530,120.39999999999999
1531,112.60000000000001
1532,115.0
1533,120.80000000000003
1534,118.4
1535,126.0
1536,117.4
1537,117.00000000000001
1538,117.6
1539,119.60000000000001
1540,128.4
1541,125.40000000000002
1542,123.0
1543,117.80000000000001
1544,113.80000000000001
1545,125.60000000000001
1546,115.8
1547,118.4
1548,119.99999999999999
1549,120.60000000000001
1550,118.60000000000002
1551,119.60000000000001
1552,115.99999999999999
1553,129.4
1554,122.19999999999999
1555,117.80000000000001
1556,114.0
1557,127.0
1558,117.6
1559,124.60000000000001
1560,121.4
1561,121.4
1562,123.20000000000002
1563,124.80000000000003
1564,120.2
1565,121.00000000000001
1566,122.80000000000001
1567,114.80000000000001
1568,123.20000000000002
1569,119.60000000000001
1570,117.6
1571,115.0
1572,127.4
1573,127.60000000000002
1574,118.0
1575,125.60000000000001
1576,121.2
1577,125.60000000000001
1578,120.2
1579,117.00000000000001
1580,122.0
1581,125.60000000000001
1582,125.80000000000001
1583,123.20000000000002
1584,125.40000000000002
1585,131.0
1586,121.4
1587,121.6
1588,123.4
1589,126.4
1590,123.99999999999999
1591,125.40000000000002
1592,123.99999999999999
1593,124.39999999999999
1594,118.60000000000002
1595,119.0
1596,120.60000000000001
1597,122.0
1598,126.80000000000001
1599,111.8
1600,124.60000000000001
1601,132.0
1602,117.2
1603,114.4
1604,121.00000000000001
1605,126.0
1606,124.80000000000003
1607,127.20000000000002
1608,126.4
1609,114.0
1610,125.2
1611,126.19999999999999
1612,121.00000000000001
1613,121.4
1614,122.60000000000002
1615,124.2
1616,129.8
1617,133.6
1618,122.0
1619,126.4
1620,126.4
1621,126.0
1622,118.60000000000002
1623,130.0
1624,121.00000000000001
1625,119.99999999999999
1626,123.99999999999999
1627,130.20000000000002
1628,123.4
1629,122.4
1630,129.0
1631,128.20000000000002
1632,123.4
1633,121.80000000000001
1634,132.6
1635,126.4
1636,130.0
1637,125.80000000000001
1638,122.60000000000002
1639,124.2
1640,134.0
1641,134.4
1642,126.0
1643,124.39999999999999
1644,129.0
1645,129.8
1646,128.6
1647,133.20000000000002
1648,132.4
1649,123.0
1650,127.4
1651,123.4
1652,122.0
1653,123.8
1654,131.20000000000002
1655,125.80000000000001
1656,125.2
